שבדית,Skill,Hebrew,Translation,Gender,Form,Number,Type,Niqqud,Transliteration,Process,Notes
74,Music,תופים,drums,Masculine,Absolute,Plural,Noun,תֻּפִּים,tuppim,Checked,
74,Music,נבל,harp,Masculine,Absolute,Singular,Noun,נֵבֶל,nevel,Checked,
74,Music,כלֵי נגינה,musical instruments,Masculine,Absolute,Plural,Noun,כְּלֵי נְגִינָה,klei nᵉgina,Checked,
74,Music,חליל,flute,Masculine,Absolute,Singular,Noun,חָלִיל,ḥalil,Checked,
74,Music,כלִי נגינה,musical instrument,Masculine,Absolute,Singular,Noun,כְּלִי נְגִינָה,kli nᵉgina,Checked,
74,Music,גיטרה,guitar,Feminine,Absolute,Singular,Noun,גִּיטָרָה,gitara,Checked,
74,Music,לנגן,to play (music),,Infinitive,,Verb,לְנַגֵּן,lᵉnaggen,Checked,
74,Music,מוזיקה,music,Feminine,Absolute,Singular,Noun,מוּזִיקָה,muziqa,Checked,
74,Music,כינור,violin,Masculine,Absolute,Singular,Noun,כִּנּוֹר,kinnor,Checked,
74,Music,שיר,song,Masculine,Absolute,Singular,Noun,שִׁיר,shir,Checked,
74,Music,זמרת,singer (f),Feminine,Absolute,Singular,Noun,זַמֶּרֶת,zammeret,Checked,
74,Music,להקות,bands,Masculine,Absolute,Plural,Noun,לְהָקוֹת,lᵉhaqot,Checked,
74,Music,שירים,songs,Masculine,Absolute,Plural,Noun,שִׁירִים,shirim,Checked,
74,Music,לזמר,to sing,,Infinitive,,Verb,לְזַמֵּר,lᵉzammer,Checked,
74,Music,גיטרות,guitars,Feminine,Absolute,Plural,Noun,גִּיטָרוֹת,gitarot,Checked,
74,Music,מנגן,I / you m. sg. / he / it play(s) music,Masculine,Present,Singular,Verb,מְנַגֵּן,mᵉnaggen,Checked,
74,Music,מנגנת,I / you f. sg. / she / it play(s) music,Feminine,Present,Singular,Verb,מְנַגֶּנֶת,mᵉnaggenet,Checked,31720052
75,Sports,אתלט,athlete (m),Masculine,Absolute,Singular,Noun,אַתְלֵט,’atlet,Checked,
75,Sports,קבוצה,"group, tream",Feminine,Absolute,Singular,Noun,קְבוּצָה,qvutza,Checked,
75,Sports,ארכה,extension,Feminine,Absolute,Singular,Noun,אַרְכָּה,’arka,Checked,
75,Sports,מאמן,trainer (m),Masculine,Absolute,Singular,Noun,מְאַמֵּן,mᵉ’ammen,Checked,
75,Sports,אלוף,champion (m),Masculine,Absolute,Singular,Noun,אַלּוּף,’alluf,Checked,
75,Sports,אלופים,champions (m),Masculine,Absolute,Plural,Noun,אֲלוּפִים,’alufim,Checked,
75,Sports,אלופה,champion (f),Feminine,Absolute,Singular,Noun,אֲלוּפָה,’alufa,Checked,
75,Sports,משחק,game,Masculine,Absolute,Singular,Adjective,מִשְׂחָק,misḥaq,Checked,
75,Sports,משחקים,games,Masculine,Absolute,Plural,Adjective,מִשְׂחָקִים,misḥaqim,Checked,
75,Sports,כדור,ball,Masculine,Absolute,Singular,Noun,כַּדּוּר,kaddur,Checked,
75,Sports,כדורים,balls,Masculine,Absolute,Plural,Noun,כַּדּוּרִים,kaddurim,Checked,
75,Sports,מאמנת,coach (f),Feminine,Absolute,Singular,Noun,מְּאַמֶּנֶת,mᵉ’ammenet,Checked,31095327
75,Sports,גביע,cup (trophy),Masculine,Absolute,Singular,Noun,גָּבִיעַ,gavia‘,Checked,
75,Sports,טניס,tennis,,Absolute,Singular,Noun,טֶנִיס,tenis,Checked,
75,Sports,כושר,fitness,Masculine,Absolute,Singular,Noun,כּוֹשֶׁר,kosher,Checked,
75,Sports,שחייה,swimming,Feminine,Absolute,Singular,Verb,שְׁחִיָּה,shḥiyya,Checked,
75,Sports,עמדה,position,Feminine,Absolute,Singular,Noun,עֶמְדָּה,‘emda,Checked,
75,Sports,התקפה,attack,Feminine,Absolute,Singular,Noun,הַתְקָפָה,hatqafa,Checked,
75,Sports,בלמ,defender (m),Masculine,Absolute,Singular,Noun,בַּלָּם,ballam,Checked,
75,Sports,קשר,connection,Masculine,,Singular,Noun,קֶשֶׁר,qesher,Checked,
75,Sports,קשרים,connections,Masculine,,Plural,Noun,קְשָׁרִים,qsharim,Checked,
75,Sports,שוערת,goalkeeper (f),Feminine,Absolute,Singular,Noun,שׁוֹעֵרֶת,sho‘eret,Checked,
75,Sports,חלוץ,striker (m),Masculine,Absolute,Singular,Noun,חֲלוּץ,ḥalutz,Checked,
75,Sports,חלוצה,striker (f),Feminine,Absolute,Singular,Noun,חֲלוּצָה,ḥalutza,Checked,
75,Sports,מרתון,marathon,Masculine,Absolute,Singular,Noun,מָרָתוֹן,maraton,Checked,
75,Sports,צעד,step,Masculine,Absolute,Singular,Noun,צַעַד,tza‘ad,Checked,
75,Sports,צעדים,steps,Masculine,Absolute,Plural,Noun,צְעָדִים,tzᵉ‘adim,Checked,
75,Sports,מכון כושר,gym,Masculine,Absolute,Singular,Noun,מָכוֹן כּוֹשֶר,makhon kosher,Checked,
75,Sports,מגרש,"field, court",Masculine,Absolute,Singular,Noun,מִגְרָשׁ,migrash,Checked,
75,Sports,פנדל,penalty kick,Masculine,Absolute,Singular,Noun,פֶּנַדְּל,penadl,Checked,
75,Sports,פנדלים,penalty kicks,Masculine,Absolute,Plural,Noun,פֶּנְדֶּלִים,pendelim,Checked,
75,Sports,אוהד,fan,Masculine,Absolute,Singular,Noun,אוֹהֵד,’ohed,Checked,
75,Sports,אוהדים,fans,Masculine,Absolute,Plural,Noun,אוֹהֲדִים,ohadim,Checked,
75,Sports,אליפות,championship,Feminine,Absolute,Singular,Noun,אַלִּיפוּת,’allifut,Checked,
75,Sports,ארד,bronze,Masculine,Absolute,Singular,Noun,אַרְד,ard,Checked,
75,Sports,מדליה,medal,Feminine,Absolute,Singular,Noun,מֶדַלְיָה,medalya,Checked,
75,Sports,כדורעף,volleyball,Masculine,Absolute,Singular,Noun,כַּדּוּרְעָף,kaddurᵉ‘af,Checked,
75,Sports,מדליית זהב,gold medal,Feminine,Absolute,Singular,Noun,מְדַלְיַית זָהָב,mᵉdalyayt zahav,Checked,
75,Sports,מחבט,racket,Masculine,Absolute,Singular,Noun,מַחְבֵּט,maḥbet,Checked,
75,Sports,מחבטים,rackets,Masculine,Absolute,Plural,Noun,מַחְבְּטִים,maḥbᵉtim,Checked,
75,Sports,שלושער,hat trick,Masculine,Absolute,Singular,Noun,שְׁלוֹשָׁעַר,shlosha‘ar,Checked,19264790
75,Sports,שער,"gate, goal",Masculine,Absolute,Singular,Noun,שַׁעַר,sha‘ar,Checked,22756561
75,Sports,שערים,"gates, goals",Masculine,Absolute,Plural,Noun,שְׁעָרִים,shᵉ‘arim,Checked,22756561
75,Sports,נקודה,"period, dot",Feminine,Absolute,Singular,Noun,נְקֻדָּה,nᵉqudda,Checked,
75,Sports,נקודות,"points, dots",Feminine,Absolute,Plural,Noun,נְקֻדּוֹת,nᵉquddot,Checked,
75,Sports,מבקיעה,you (f) / she / it scores,Feminine,Present,Singular,Verb,מַבְקִיעָה ,mavqi‘a,Checked,
75,Sports,כדורסל,basketball,Masculine,Absolute,Singular,Noun,כַּדּוּרְסַל,kaddurᵉsal,Checked,
75,Sports,כדורגל,soccer,Masculine,Absolute,Singular,Noun,כַּדּוּרֶגֶל,kadduregel,Checked,
75,Sports,מבקיע,you (m) / he / it scores,Masculine,Present,Singular,Verb,מַבְקִיעַ,mavqia‘,Checked,
75,Sports,תיקו,draw,Masculine,Absolute,Singular,Noun,תֵּיקוֹ,teiqo,Checked,
75,Sports,מחצית,half (of something),Feminine,Absolute,Singular,Noun,מַחֲצִית,maḥatzit,Checked,
75,Sports,מחציות,halves,Feminine,Absolute,Plural,Noun,מַחֲצִיּוֹת,maḥatziyyot,Checked,
75,Sports,שחקן,"actor, player (m)",Masculine,Absolute,Singular,Noun,שַׂחְקָן,saḥqan,Checked,
75,Sports,שחקנים,players (m),Masculine,,Plural,Noun,שַׂחְקָנִים,saḥqanim,Checked,
75,Sports,משחק,play,Masculine,Absolute,Singular,Verb,מִשְׂחָק,misḥaq,Checked,
75,Sports,ספורט,sport,Masculine,Absolute,Singular,Noun,סְפּוֹרְט,spovrt,Checked,
75,Sports,תחרות,competition,Feminine,Absolute,Singular,Noun,תַּחֲרוּת,taḥarut,Checked,
76,Politics,משרד הביטחון,Ministry of Defense,,Construct,Singular,Noun,מִשְׂרַד הַבִּטָּחוֹן,misrad habbittaḥon,Checked,
76,Politics,שר,minister (m),Masculine,Absolute,Singular,Noun,שַׂר,sar,Checked,
76,Politics,משרד החוץ,Ministry of Foreign Affairs,,Construct,Singular,Noun,מִשְׂרַד הַחוּץ,misrad haḥutz,Checked,
76,Politics,פנים,interior,Feminine,Absolute,Singular,Adjective,פְּנִים,pnim,Checked,
76,Politics,משרד המשפטים,Ministry of Justice,,Construct,Singular,Noun,מִשְׂרַד הַמִּשְׁפָּטִים,misrad hamishpatim,Checked,
76,Politics,משרד האוצר,Ministry of Finance,,Construct,Singular,Noun,מִשְׂרַד הָאוֹצַר,misrad ha’otzar,Checked,
76,Politics,שרת,minister (f),Feminine,Absolute,Singular,Noun,שַׂרָת,sarat,Checked,"17223089, 24067949"
76,Politics,ראש עיר,mayor,Masculine,Construct,Singular,Phrase,רֹאשׁ עִיר,ro’sh ‘ir,Checked,
76,Politics,אשמה,guilt,Feminine,Absolute,Singular,Noun,אַשְׁמָה,’ashma,Checked,
76,Politics,עושר,wealth,Masculine,Absolute,Singular,Noun,עוֹשֶׁר,‘osher,Checked,
76,Politics,שביתה,strike (stopping from work),Feminine,Absolute,Singular,Noun,שְׁבִיתָה,shvita,Checked,
76,Politics,איום,threat,Masculine,Absolute,Singular,Noun,אִיּוּם,’iyyum,Checked,
76,Politics,איומים,threats,Masculine,Absolute,Plural,Noun,אִיּוּמִים,’iyyumim,Checked,
76,Politics,ראש עיר,"head of the city, mayor",Masculine,Construct,Singular,Noun,רֹאשׁ עִיר,ro’sh ‘ir,Checked,
76,Politics,חברי כנסת,Knesset members,Masculine,Construct,Plural,Noun,חַבְרֵי כְּנֶסֶת,ḥavrei kneset,Checked,
76,Politics,חבר כנסת,Member of the Knesset,Masculine,Construct,Singular,Noun,חָבֵר כְּנֶסֶת,ḥaver kneset,Checked,
76,Politics,שוחד,"bribe, bribery",Masculine,Absolute,Singular,Noun,שֹׁחַד,shoḥad,Checked,
76,Politics,עימות,"confrontation, debate",Masculine,Absolute,Singular,Noun,עִימוּת,‘imut,Checked,
76,Politics,מועמד,candidate (m),Masculine,Absolute,Singular,Noun,מָעֳמָד,mo‘omad,Checked,
76,Politics,הכנסת,the Knesset,Feminine,Absolute,Singular,Noun,הַכְּנֶסֶת,hakneset,Checked,
76,Politics,מושל,governor (m),Masculine,Absolute,Plural,Noun,מוֹשֵׁל,moshel,Checked,
76,Politics,מושלים,governors (m),Masculine,Absolute,Plural,Noun,מוֹשְׁלִים,moshlim,Checked,
76,Politics,מושלת,governor (f),Feminine,Absolute,Singular,Noun,מוֹשֵׁלֶת,moshelet,Checked,
76,Politics,חברי הכנסת,Members of the Knesset,Masculine,Construct,Plural,Noun,חַבְרֵי הַכְּנֶסֶת,ḥavrei hakneset,Checked,
76,Politics,קמפיין,campaign,Masculine,Absolute,Singular,Noun,קַמְפֵּין,qampein,Checked,
76,Politics,מעצר,detention,Masculine,Absolute,Singular,Noun,מַעֲצָר,ma‘atzar,Checked,"26370738, 33660884"
76,Politics,שחיתות,corruption,Feminine,Absolute,Singular,Noun,שְׁחִיתוּת,shḥitut,Checked,
76,Politics,קונגרס,congress,Masculine,Absolute,Singular,Noun,קוֹנְגְּרֶס,qongᵉres,Checked,
76,Politics,אלימות,violence,Feminine,Absolute,Singular,Noun,אַלִּימוּת,’allimut,Checked,
76,Politics,נאום,speech (formal),Masculine,Absolute,Singular,Noun,נְּאוּם,nᵉ’um,Checked,
76,Politics,פשע,crime,Masculine,,Singular,Noun,פֶּשַׁע,pesha‘,Checked,
76,Politics,אסטרטגיה,strategy,Feminine,Absolute,Singular,Noun,אֶסְטְרָטֶגְיָה,’estᵉrategya,Checked,"google: istrategia, morfix: estrategia"
76,Politics,חופש,"freedom, liberty",Masculine,Absolute,Singular,Noun,חוֹפֶשׁ,ḥofesh,Checked,
76,Politics,מנהיג,leader (m),Masculine,Absolute,Singular,Noun,מַנְהִיג,manhig,Checked,
76,Politics,מנהיגים,leaders (m),Masculine,Absolute,Plural,Noun,מַנְהִיגִים,manhigim,Checked,
76,Politics,מנהיגה,leader (f),Feminine,Absolute,Singular,Noun,מַנְהִיגָה,manhiga,Checked,"translation as ""leadership"" questionable. Female leader?"
76,Politics,כלכלה,economy,Feminine,,Singular,Noun,כַּלְכָּלָה,kalkala,Checked,
76,Politics,שלום,"hello, peace",Masculine,,Singular,Interjection,שָׁלוֹם,shalom,Checked,
76,Politics,מדיניות,policy,Feminine,Absolute,Singular,Noun,מְדִינִיוּת,mᵉdiniyut,Checked,
76,Politics,בטיחות,safety,Feminine,Absolute,Singular,Noun,בְּטִיחוּת,btiḥut,Checked,
76,Politics,המלצה,recommendation,Feminine,Absolute,Singular,Noun,הַמְלָצָה,hamᵉlatza,Checked,
76,Politics,המלצות,recommendations,Feminine,Absolute,Plural,Noun,הַמְלָצוֹת,hamᵉlatzot,Checked,
76,Politics,ממשלה,government,Feminine,Absolute,Singular,Noun,מֶמְשָׁלָה,memshala,Checked,
76,Politics,מלחמה,war,Feminine,Absolute,Singular,Noun,מִלְחָמָה,milḥama,Checked,
76,Politics,זכות,right (privilege),Feminine,Absolute,Singular,Noun,זְּכוּת,zkhut,Checked,
76,Politics,זכויות,rights (privileges),Feminine,Absolute,Plural,Noun,זְכוּיוֹת,zkhuyot,Checked,
76,Politics,נשיא,president (m),Masculine,Absolute,Singular,Noun,נָשִׂיא,nasi’,Checked,
76,Politics,חוק,law,Masculine,Absolute,Singular,Noun,חוֹק,ḥoq,Checked,
76,Politics,חוקים,laws,Masculine,Absolute,Plural,Noun,חוּקִים,ḥuqim,Checked,
76,Politics,מס,tax,Masculine,Absolute,Singular,Noun,מַס,mas,Checked,
76,Politics,מיסים,taxes,Masculine,Absolute,Plural,Noun,מִסִּים,missim,Checked,
76,Politics,ביטחון,"security, safety",Masculine,Absolute,Singular,Noun,בִּטָחוֹן,bitaḥon,Checked,
77,Diminutives,גחלילית,firefly,Feminine,,Singular,Noun,גַּחֲלִילִית,gaḥalilit,Checked,
77,Diminutives,ילדונת,little girl,Feminine,Absolute,Singular,Noun,יַלְדוֹנֶת,yaldonet,Checked,
77,Diminutives,מגבון,towelette,Masculine,Absolute,Singular,Noun,מַגְּבוֹן,maggᵉvon,Checked,
77,Diminutives,מגבונים,towelettes,Masculine,Absolute,Plural,Noun,מַּגְּבוֹנִים,maggᵉvonim,Checked,
77,Diminutives,דובון,teddy bear,Masculine,Absolute,Singular,Noun,דּוּבוֹן,duvon,Checked,
77,Diminutives,דובונים,teddy bears,Masculine,Absolute,Plural,Noun,דּוּבוֹנִים,duvonim,Checked,
77,Diminutives,מחשבון,calculator,Masculine,Absolute,Singular,Noun,מַחְשְׁבוֹן,maḥshᵉvon,Checked,
77,Diminutives,ילדון,little boy,Masculine,Absolute,Singular,Noun,יַלְדוֹן,yaldon,Checked,
77,Diminutives,פילון,young elephant,Masculine,Absolute,Singular,Noun,פִּילוֹן,pilon,Checked,
77,Diminutives,ידית,handle,Feminine,Absolute,Singular,Noun,יָדִית,yadit,Checked,
77,Diminutives,קשית,(drinking) straw,Feminine,Absolute,Singular,Noun,קָשִׁית,qashit,Checked,
77,Diminutives,קשיות,(drinking) straws,Feminine,Absolute,Plural,Noun,קשיות,qashyot,Checked,
77,Diminutives,צלוחית,saucer,Feminine,Absolute,Singular,Noun,צְלוֹחִית,tzloḥit,Checked,
77,Diminutives,שקית,small bag,Feminine,Absolute,Singular,Noun,שַׂקִּית,saqqit,Checked,
77,Diminutives,שקיות,small bags,Feminine,Absolute,Plural,Noun,שַׂקִּיוֹת,saqqiyot,Checked,
77,Diminutives,מלונית,"motel, inn",Feminine,Absolute,Singular,Noun,מְלוֹנִית,mᵉlonit,Checked,
77,Diminutives,ירקרק,greenish,Masculine,Absolute,Singular,Adjective,יְרַקְרַק,yᵉraqraq,Checked,
77,Diminutives,אדמדמה,"reddish (f, s)",Feminine,Absolute,Singular,Adjective,אֲדַמְדַּמָּה,’adamdamma,Checked,
77,Diminutives,אדמדם,"reddish (m, s)",Masculine,Absolute,Singular,Adjective,אֲדַמְדַּם,’adamdam,Checked,
77,Diminutives,חזרזיר,piglet,Masculine,Absolute,Singular,Noun,חֲזַרְזִיר,ḥazarzir,Checked,
77,Diminutives,כחלחלה,"blueish (f, s)",Feminine,Absolute,Singular,Adjective,כְּחַלְחַלָּה,kḥalḥalla,Checked,
77,Diminutives,חתלתול,kitten,Masculine,Absolute,Singular,Noun,חֲתַלְתּוּל,ḥataltulm,Checked,
77,Diminutives,חתלתולים,kittens,Masculine,Absolute,Plural,Noun,חֲתַלְתּוּלִים,ḥataltulim,Checked,
77,Diminutives,כחלחל,"blueish (m, s)",Masculine,Absolute,Singular,Adjective,כְּחַלְחַל,kḥalḥal,Checked,
77,Diminutives,כלבלב,puppy,Masculine,Absolute,Singular,Noun,כְּלַבְלַב,kᵉlavlav,Checked,
77,Diminutives,כלבלבים,puppies,Masculine,Absolute,Plural,Noun,כְּלַבְלָבִּים,kᵉlavlabim,Checked,
78,Legends,גולם,golem,Masculine,Absolute,Singular,Noun,גּוֹלֶם,golem,Checked,
78,Legends,גלמים,golems,Masculine,Absolute,Plural,Noun,גְּלָמִים,glamim,Checked,
78,Legends,מפלצת,monster,Feminine,Absolute,Singular,Noun,מִפְלֶצֶת,mifletzet,Checked,
78,Legends,ערפד,vampire,Masculine,Absolute,Singular,Noun,עַרְפַּד,‘arpad,Checked,
78,Legends,ערפדים,vampires,Masculine,Absolute,Plural,Noun,עַרְפָּדִים,‘arpadim,Checked,
78,Legends,יצור,creature,Masculine,Absolute,Singular,Noun,יֵצוּר,yetzur,Checked,
78,Legends,יצורים,creatures,Masculine,Absolute,Plural,Noun,יצּוּרִים,yetzurim,Checked,
78,Legends,זומבים,zombies,Masculine,Absolute,Plural,Noun,זוֹמְבִים,zomvim,Checked,
78,Legends,איש זאב,werewolf,Masculine,Absolute,Singular,Phrase,אִישׁ זְאֵב,’ish zᵉ’ev,Checked,
78,Legends,אנשי זאב,werewolves,Masculine,Absolute,Plural,Phrase,אַנְשֵׁי זְּאֵב,’anshei zzᵉ’ev,Checked,
78,Legends,גיבור על,superhero,Masculine,Absolute,Singular,Phrase,גִּיבּוֹר עַל,gibor ‘al,Checked,
78,Legends,גיבורי על,superheroes,Masculine,Absolute,Plural,Phrase,גִּיבּוֹרֵי עַל,giborei ‘al,Checked,
78,Legends,משרת,servant,Masculine,Absolute,Singular,Noun,מְּשָׁרֵת,mᵉsharet,Checked,
78,Legends,משרתים,servants,Masculine,Absolute,Plural,Noun,מְשָׁרְתִים,mᵉsharᵉtim,Checked,
78,Legends,קסמים,spells,Masculine,Absolute,Plural,Noun,קְסָמִים,qsamim,Checked,
78,Legends,קללה,curse,Feminine,Absolute,Singular,Noun,קְּלָלָה,qᵉlala,Checked,
78,Legends,קללות,curses,Feminine,Absolute,Plural,Noun,קְּלָלוֹת,qᵉlalot,Checked,
78,Legends,שרביט,wand,Masculine,Absolute,Singular,Noun,שַׁרְבִּיט,sharbit,Checked,
78,Legends,חומה,"brown (f,s)",Feminine,,Singular,Adjective,חוּמָה,ḥuma,Checked,
78,Legends,מכשפה,witch,Feminine,Absolute,Singular,Noun,מְכַשֵּׁפָה,mᵉkhashshefa,Checked,
